 IPER  ISTEP  TLEN  ILYR  STAIN  TOPIN  BOTIN  CSTIN  IBEIN  IBVIN  WSTIN  CNHIN  STAOUT  TOPOUT  BOTOUT  CSTOUT  IBEOUT  IBVOUT  WSTOUT  CNHOUT  ABER
 1          40         46.282992        1          0                0                0                0                0                0.41300869       0                0                0                0                0                0                0                0                0                0.41300869       1.7347235e-18   
 1          41         48.98028         1          0                0                0                0                0                0.42481151       0                0                0                0                0                0                0                0                0                0.42481151       1.7347235e-18   
 1          42         51.812432        1          0                0                0                0                0                0.43683066       0                0                0                0                0                0                0                0                0                0.43683066       1.7347235e-18   
 1          43         54.786192        1          0                0                0                0                0                0.44906657       0                0                0                0                0                0                0                0                0                0.44906657       -1.7347235e-18  
 1          44         57.908639        1          0                0                0                0                0                0.46151848       0                0                0                0                0                0                0                0                0                0.46151848       -5.2041704e-18  
 1          45         61.187209        1          0                0                0                0                0                0.4741843        0                0                0                0                0                0                0                0                0                0.4741843        -5.2041704e-18  
 1          46         64.629708        1          0                0                0                0                0                0.4870605        0                0                0                0                0                0                0                0                0                0.4870605        -5.2041704e-18  
 1          47         68.244331        1          0                0                0                0                0                0.50014206       0                0                0                0                0                0                0                0                0                0.50014206       -5.2041704e-18  
 1          48         72.039686        1          0                0                0                0                0                0.51342234       0                0                0                0                0                0                0                0                0                0.51342234       -5.2041704e-18  
 1          49         76.024808        1          0                0                0                0                0                0.52689306       0                0                0                0                0                0                0                0                0                0.52689306       -5.2041704e-18  
 1          50         80.209187        1          0                0                0                0                0                0.54054422       0                0                0                0                0                0                0                0                0                0.54054422       -5.2041704e-18  
 1          51         84.602784        1          0                0                0                0                0                0.5543641        0                0                0                0                0                0                0                0                0                0.5543641        -5.2041704e-18  
 1          52         89.216062        1          0                0                0                0                0                0.56833923       0                0                0                0                0                0                0                0                0                0.56833923       -5.2041704e-18  
 1          53         94.060003        1          0                0                0                0                0                0.58245443       0                0                0                0                0                0                0                0                0                0.58245443       -5.2041704e-18  
 1          54         99.146141        1          0                0                0                0                0                0.59669278       0                0                0                0                0                0                0                0                0                0.59669278       -5.2041704e-18  
 1          55         104.48659        1          0                0                0                0                0                0.61103574       0                0                0                0                0                0                0                0                0                0.61103574       -5.2041704e-18  
 1          56         110.09405        1          0                0                0                0                0                0.62546313       0                0                0                0                0                0                0                0                0                0.62546313       -5.2041704e-18  
 1          57         115.98189        1          0                0                0                0                0                0.6399533        0                0                0                0                0                0                0                0                0                0.6399533        -5.2041704e-18  
 1          58         122.16413        1          0                0                0                0                0                0.65448313       0                0                0                0                0                0                0                0                0                0.65448313       -5.2041704e-18  
 1          59         128.65547        1          0                0                0                0                0                0.66902821       0                0                0                0                0                0                0                0                0                0.66902821       -5.2041704e-18  
 1          60         135.47138        1          0                0                0                0                0                0.6835629        0                0                0                0                0                0                0                0                0                0.6835629        -5.2041704e-18  
 1          61         142.62809        1          0                0                0                0                0                0.69806053       0                0                0                0                0                0                0                0                0                0.69806053       -5.2041704e-18  
 1          62         150.14263        1          0                0                0                0                0                0.7124935        0                0                0                0                0                0                0                0                0                0.7124935        -6.9388939e-18  
 1          63         158.0329         1          0                0                0                0                0                0.72683343       0                0                0                0                0                0                0                0                0                0.72683343       -6.9388939e-18  
 1          64         166.31769        1          0                0                0                0                0                0.74105136       0                0                0                0                0                0                0                0                0                0.74105136       -8.6736174e-18  
 1          65         175.01671        1          0                0                0                0                0                0.75511792       0                0                0                0                0                0                0                0                0                0.75511792       -8.6736174e-18  
 1          66         184.15068        1          0                0                0                0                0                0.76900348       0                0                0                0                0                0                0                0                0                0.76900348       -1.0408341e-17  
 1          67         193.74135        1          0                0                0                0                0                0.78267842       0                0                0                0                0                0                0                0                0                0.78267842       -1.2143064e-17  
 1          68         203.81156        1          0                0                0                0                0                0.79611326       0                0                0                0                0                0                0                0                0                0.79611326       -1.2143064e-17  
 1          69         214.38528        1          0                0                0                0                0                0.80927892       0                0                0                0                0                0                0                0                0                0.80927892       -1.2143064e-17  
 1          70         225.48768        1          0                0                0                0                0                0.82214691       0                0                0                0                0                0                0                0                0                0.82214691       -1.2143064e-17  
 1          71         237.1452         1          0                0                0                0                0                0.83468959       0                0                0                0                0                0                0                0                0                0.83468959       -1.0408341e-17  
 1          72         249.3856         1          0                0                0                0                0                0.84688037       0                0                0                0                0                0                0                0                0                0.84688037       -1.0408341e-17  
 1          73         262.23802        1          0                0                0                0                0                0.85869395       0                0                0                0                0                0                0                0                0                0.85869395       -8.6736174e-18  
 1          74         275.73305        1          0                0                0                0                0                0.87010657       0                0                0                0                0                0                0                0                0                0.87010657       -8.6736174e-18  
 1          75         289.90284        1          0                0                0                0                0                0.88109621       0                0                0                0                0                0                0                0                0                0.88109621       -8.6736174e-18  
 1          76         304.78113        1          0                0                0                0                0                0.89164283       0                0                0                0                0                0                0                0                0                0.89164283       -6.9388939e-18  
 1          77         320.40332        1          0                0                0                0                0                0.90172862       0                0                0                0                0                0                0                0                0                0.90172862       -8.6736174e-18  
 1          78         336.80662        1          0                0                0                0                0                0.91133813       0                0                0                0                0                0                0                0                0                0.91133813       -8.6736174e-18  
 1          79         354.03009        1          0                0                0                0                0                0.92045854       0                0                0                0                0                0                0                0                0                0.92045854       -8.6736174e-18  
 1          80         372.11474        1          0                0                0                0                0                0.92907979       0                0                0                0                0                0                0                0                0                0.92907979       -8.6736174e-18  
 1          81         391.10361        1          0                0                0                0                0                0.93719473       0                0                0                0                0                0                0                0                0                0.93719473       -1.0408341e-17  
 1          82         411.04193        1          0                0                0                0                0                0.94479924       0                0                0                0                0                0                0                0                0                0.94479924       -1.0408341e-17  
 1          83         431.97716        1          0                0                0                0                0                0.95189235       0                0                0                0                0                0                0                0                0                0.95189235       -1.0408341e-17  
 1          84         453.95916        1          0                0                0                0                0                0.95847623       0                0                0                0                0                0                0                0                0                0.95847623       -1.0408341e-17  
 1          85         477.04026        1          0                0                0                0                0                0.96455626       0                0                0                0                0                0                0                0                0                0.96455626       -1.0408341e-17  
 1          86         501.27541        1          0                0                0                0                0                0.97014094       0                0                0                0                0                0                0                0                0                0.97014094       -1.0408341e-17  
 1          87         526.72232        1          0                0                0                0                0                0.97524184       0                0                0                0                0                0                0                0                0                0.97524184       -1.0408341e-17  
 1          88         553.44157        1          0                0                0                0                0                0.97987346       0                0                0                0                0                0                0                0                0                0.97987346       -1.0408341e-17  
 1          89         581.49679        1          0                0                0                0                0                0.98405302       0                0                0                0                0                0                0                0                0                0.98405302       -1.1275703e-17  
 1          90         610.95476        1          0                0                0                0                0                0.98780028       0                0                0                0                0                0                0                0                0                0.98780028       -1.1275703e-17  
 1          91         641.88564        1          0                0                0                0                0                0.99113718       0                0                0                0                0                0                0                0                0                0.99113718       -1.1275703e-17  
 1          92         674.36306        1          0                0                0                0                0                0.99408758       0                0                0                0                0                0                0                0                0                0.99408758       -1.1275703e-17  
 1          93         708.46435        1          0                0                0                0                0                0.99667688       0                0                0                0                0                0                0                0                0                0.99667688       -1.1275703e-17  
 1          94         744.27071        1          0                0                0                0                0                0.99893162       0                0                0                0                0                0                0                0                0                0.99893162       -1.1275703e-17  
 1          95         781.86738        1          0                0                0                0                0                1.0008791        0                0                0                0                0                0                0                0                0                1.0008791        -1.1492543e-17  
 1          96         821.34389        1          0                0                0                0                0                1.0025468        0                0                0                0                0                0                0                0                0                1.0025468        -1.1492543e-17  
 1          97         862.79422        1          0                0                0                0                0                1.0039624        0                0                0                0                0                0                0                0                0                1.0039624        -1.1492543e-17  
 1          98         906.31707        1          0                0                0                0                0                1.0051528        0                0                0                0                0                0                0                0                0                1.0051528        -1.1492543e-17  
 1          99         952.01606        1          0                0                0                0                0                1.0061442        0                0                0                0                0                0                0                0                0                1.0061442        -1.1492543e-17  
 1          100        1000             1          0                0                0                0                0                1.0069615        0                0                0                0                0                0                0                0                0                1.0069615        -1.1492543e-17  
