 IPER  ISTEP  TLEN  STAIN  CSTIN  IBEIN  IBVIN  WSTIN  CNHIN  STAOUT  CSTOUT  IBEOUT  IBVOUT  WSTOUT  CNHOUT  ABER  RBER
 1          23         15.873592        0                0                0                0.24127214       0                0                0                0                0                0                0                0.24127214       3.469447e-18     5.7519229e-15   
 1          24         17.05041         0                0                0                0.25015656       0                0                0                0                0                0                0                0.25015656       3.469447e-18     1.1095282e-14   
 1          25         18.286069        0                0                0                0.25915387       0                0                0                0                0                0                0                0.25915387       3.469447e-18     1.0710076e-14   
 1          26         19.58351         0                0                0                0.26827312       0                0                0                0                0                0                0                0.26827312       3.469447e-18     1.0346014e-14   
 1          27         20.945824        0                0                0                0.27752295       0                0                0                0                0                0                0                0.27752295       3.469447e-18     1.0001182e-14   
 1          28         22.376253        0                0                0                0.28691161       0                0                0                0                0                0                0                0.28691161       3.469447e-18     9.6739116e-15   
 1          29         23.878204        0                0                0                0.29644705       0                0                0                0                0                0                0                0.29644705       3.469447e-18     9.3627429e-15   
 1          30         25.455252        0                0                0                0.30613695       0                0                0                0                0                0                0                0.30613695       3.469447e-18     9.0663918e-15   
 1          31         27.111152        0                0                0                0.31598872       0                0                0                0                0                0                0                0.31598872       3.469447e-18     8.7837236e-15   
 1          32         28.849848        0                0                0                0.3260095        0                0                0                0                0                0                0                0.3260095        3.469447e-18     8.5137321e-15   
 1          33         30.675479        0                0                0                0.33620618       0                0                0                0                0                0                0                0.33620618       1.7347235e-18    8.2555221e-15   
 1          34         32.592391        0                0                0                0.34658533       0                0                0                0                0                0                0                0.34658533       1.7347235e-18    8.008295e-15    
 1          35         34.605148        0                0                0                0.35715318       0                0                0                0                0                0                0                0.35715318       1.7347235e-18    7.7713365e-15   
 1          36         36.718544        0                0                0                0.36791557       0                0                0                0                0                0                0                0.36791557       1.7347235e-18    7.5440069e-15   
 1          37         38.937609        0                0                0                0.37887784       0                0                0                0                0                0                0                0.37887784       1.7347235e-18    7.3257321e-15   
 1          38         41.267627        0                0                0                0.39004481       0                0                0                0                0                0                0                0.39004481       1.7347235e-18    7.1159966e-15   
 1          39         43.714147        0                0                0                0.40142063       0                0                0                0                0                0                0                0.40142063       1.7347235e-18    6.9143372e-15   
 1          40         46.282992        0                0                0                0.41300869       0                0                0                0                0                0                0                0.41300869       1.7347235e-18    6.720337e-15    
 1          41         48.98028         0                0                0                0.42481151       0                0                0                0                0                0                0                0.42481151       1.7347235e-18    6.5336213e-15   
 1          42         51.812432        0                0                0                0.43683066       0                0                0                0                0                0                0                0.43683066       1.7347235e-18    6.3538525e-15   
 1          43         54.786192        0                0                0                0.44906657       0                0                0                0                0                0                0                0.44906657       -1.7347235e-18   6.1807263e-15   
 1          44         57.908639        0                0                0                0.46151848       0                0                0                0                0                0                0                0.46151848       -5.2041704e-18   6.0139684e-15   
 1          45         61.187209        0                0                0                0.4741843        0                0                0                0                0                0                0                0.4741843        -5.2041704e-18   5.8533308e-15   
 1          46         64.629708        0                0                0                0.4870605        0                0                0                0                0                0                0                0.4870605        -5.2041704e-18   5.6985889e-15   
 1          47         68.244331        0                0                0                0.50014206       0                0                0                0                0                0                0                0.50014206       -5.2041704e-18   1.1099077e-14   
 1          48         72.039686        0                0                0                0.51342234       0                0                0                0                0                0                0                0.51342234       -5.2041704e-18   1.0811986e-14   
 1          49         76.024808        0                0                0                0.52689306       0                0                0                0                0                0                0                0.52689306       -5.2041704e-18   1.0535563e-14   
 1          50         80.209187        0                0                0                0.54054422       0                0                0                0                0                0                0                0.54054422       -5.2041704e-18   1.0269493e-14   
 1          51         84.602784        0                0                0                0.5543641        0                0                0                0                0                0                0                0.5543641        -5.2041704e-18   1.0013482e-14   
 1          52         89.216062        0                0                0                0.56833923       0                0                0                0                0                0                0                0.56833923       -5.2041704e-18   9.7672566e-15   
 1          53         94.060003        0                0                0                0.58245443       0                0                0                0                0                0                0                0.58245443       -5.2041704e-18   9.530557e-15    
 1          54         99.146141        0                0                0                0.59669278       0                0                0                0                0                0                0                0.59669278       -5.2041704e-18   9.3031377e-15   
 1          55         104.48659        0                0                0                0.61103574       0                0                0                0                0                0                0                0.61103574       -5.2041704e-18   9.0847635e-15   
 1          56         110.09405        0                0                0                0.62546313       0                0                0                0                0                0                0                0.62546313       -5.2041704e-18   8.8752075e-15   
 1          57         115.98189        0                0                0                0.6399533        0                0                0                0                0                0                0                0.6399533        -5.2041704e-18   8.6742503e-15   
 1          58         122.16413        0                0                0                0.65448313       0                0                0                0                0                0                0                0.65448313       -5.2041704e-18   8.4816779e-15   
 1          59         128.65547        0                0                0                0.66902821       0                0                0                0                0                0                0                0.66902821       -5.2041704e-18   8.2972812e-15   
 1          60         135.47138        0                0                0                0.6835629        0                0                0                0                0                0                0                0.6835629        -5.2041704e-18   8.1208549e-15   
 1          61         142.62809        0                0                0                0.69806053       0                0                0                0                0                0                0                0.69806053       -5.2041704e-18   7.9521974e-15   
 1          62         150.14263        0                0                0                0.7124935        0                0                0                0                0                0                0                0.7124935        -6.9388939e-18   7.7911099e-15   
 1          63         158.0329         0                0                0                0.72683343       0                0                0                0                0                0                0                0.72683343       -6.9388939e-18   7.6373966e-15   
 1          64         166.31769        0                0                0                0.74105136       0                0                0                0                0                0                0                0.74105136       -8.6736174e-18   7.4908642e-15   
 1          65         175.01671        0                0                0                0.75511792       0                0                0                0                0                0                0                0.75511792       -8.6736174e-18   7.3513222e-15   
 1          66         184.15068        0                0                0                0.76900348       0                0                0                0                0                0                0                0.76900348       -1.0408341e-17   7.2185825e-15   
 1          67         193.74135        0                0                0                0.78267842       0                0                0                0                0                0                0                0.78267842       -1.2143064e-17   7.0924596e-15   
 1          68         203.81156        0                0                0                0.79611326       0                0                0                0                0                0                0                0.79611326       -1.2143064e-17   6.9727706e-15   
 1          69         214.38528        0                0                0                0.80927892       0                0                0                0                0                0                0                0.80927892       -1.2143064e-17   6.8593349e-15   
 1          70         225.48768        0                0                0                0.82214691       0                0                0                0                0                0                0                0.82214691       -1.2143064e-17   6.7519747e-15   
 1          71         237.1452         0                0                0                0.83468959       0                0                0                0                0                0                0                0.83468959       -1.0408341e-17   6.6505144e-15   
 1          72         249.3856         0                0                0                0.84688037       0                0                0                0                0                0                0                0.84688037       -1.0408341e-17   6.5547807e-15   
 1          73         262.23802        0                0                0                0.85869395       0                0                0                0                0                0                0                0.85869395       -8.6736174e-18   6.4646026e-15   
 1          74         275.73305        0                0                0                0.87010657       0                0                0                0                0                0                0                0.87010657       -8.6736174e-18   6.3798106e-15   
 1          75         289.90284        0                0                0                0.88109621       0                0                0                0                0                0                0                0.88109621       -8.6736174e-18   6.3002372e-15   
 1          76         304.78113        0                0                0                0.89164283       0                0                0                0                0                0                0                0.89164283       -6.9388939e-18   6.2257161e-15   
 1          77         320.40332        0                0                0                0.90172862       0                0                0                0                0                0                0                0.90172862       -8.6736174e-18   6.1560818e-15   
 1          78         336.80662        0                0                0                0.91133813       0                0                0                0                0                0                0                0.91133813       -8.6736174e-18   6.0911696e-15   
 1          79         354.03009        0                0                0                0.92045854       0                0                0                0                0                0                0                0.92045854       -8.6736174e-18   6.0308149e-15   
 1          80         372.11474        0                0                0                0.92907979       0                0                0                0                0                0                0                0.92907979       -8.6736174e-18   5.974853e-15    
 1          81         391.10361        0                0                0                0.93719473       0                0                0                0                0                0                0                0.93719473       -1.0408341e-17   5.9231182e-15   
 1          82         411.04193        0                0                0                0.94479924       0                0                0                0                0                0                0                0.94479924       -1.0408341e-17   5.8754441e-15   
 1          83         431.97716        0                0                0                0.95189235       0                0                0                0                0                0                0                0.95189235       -1.0408341e-17   5.8316627e-15   
 1          84         453.95916        0                0                0                0.95847623       0                0                0                0                0                0                0                0.95847623       -1.0408341e-17   5.7916044e-15   
 1          85         477.04026        0                0                0                0.96455626       0                0                0                0                0                0                0                0.96455626       -1.0408341e-17   5.7550973e-15   
 1          86         501.27541        0                0                0                0.97014094       0                0                0                0                0                0                0                0.97014094       -1.0408341e-17   5.7219677e-15   
 1          87         526.72232        0                0                0                0.97524184       0                0                0                0                0                0                0                0.97524184       -1.0408341e-17   5.6920395e-15   
 1          88         553.44157        0                0                0                0.97987346       0                0                0                0                0                0                0                0.97987346       -1.0408341e-17   5.6651347e-15   
 1          89         581.49679        0                0                0                0.98405302       0                0                0                0                0                0                0                0.98405302       -1.1275703e-17   5.6410732e-15   
 1          90         610.95476        0                0                0                0.98780028       0                0                0                0                0                0                0                0.98780028       -1.1275703e-17   5.6196736e-15   
 1          91         641.88564        0                0                0                0.99113718       0                0                0                0                0                0                0                0.99113718       -1.1275703e-17   5.6007536e-15   
 1          92         674.36306        0                0                0                0.99408758       0                0                0                0                0                0                0                0.99408758       -1.1275703e-17   5.5841308e-15   
 1          93         708.46435        0                0                0                0.99667688       0                0                0                0                0                0                0                0.99667688       -1.1275703e-17   5.5696236e-15   
 1          94         744.27071        0                0                0                0.99893162       0                0                0                0                0                0                0                0.99893162       -1.1275703e-17   5.5570522e-15   
 1          95         781.86738        0                0                0                1.0008791        0                0                0                0                0                0                0                1.0008791        -1.1492543e-17   1.1092479e-14   
 1          96         821.34389        0                0                0                1.0025468        0                0                0                0                0                0                0                1.0025468        -1.1492543e-17   1.1074027e-14   
 1          97         862.79422        0                0                0                1.0039624        0                0                0                0                0                0                0                1.0039624        -1.1492543e-17   1.1058412e-14   
 1          98         906.31707        0                0                0                1.0051528        0                0                0                0                0                0                0                1.0051528        -1.1492543e-17   1.1045316e-14   
 1          99         952.01606        0                0                0                1.0061442        0                0                0                0                0                0                0                1.0061442        -1.1492543e-17   1.1034433e-14   
 1          100        1000             0                0                0                1.0069615        0                0                0                0                0                0                0                1.0069615        -1.1492543e-17   1.1025476e-14   
