 IPER  ISTEP  TLEN  ILYR  IROW  ICOL  DISP  COM  TOTGL  EST
 1          78         336.80662        1          1          1          0                0                2000             1000            
 1          78         336.80662        1          1          2          0.91133813       0.91133813       2000             1000            
 1          78         336.80662        1          1          3          0                0                2000             1000            
 1          79         354.03009        1          1          1          0                0                2000             1000            
 1          79         354.03009        1          1          2          0.92045854       0.92045854       2000             1000            
 1          79         354.03009        1          1          3          0                0                2000             1000            
 1          80         372.11474        1          1          1          0                0                2000             1000            
 1          80         372.11474        1          1          2          0.92907979       0.92907979       2000             1000            
 1          80         372.11474        1          1          3          0                0                2000             1000            
 1          81         391.10361        1          1          1          0                0                2000             1000            
 1          81         391.10361        1          1          2          0.93719473       0.93719473       2000             1000            
 1          81         391.10361        1          1          3          0                0                2000             1000            
 1          82         411.04193        1          1          1          0                0                2000             1000            
 1          82         411.04193        1          1          2          0.94479924       0.94479924       2000             1000            
 1          82         411.04193        1          1          3          0                0                2000             1000            
 1          83         431.97716        1          1          1          0                0                2000             1000            
 1          83         431.97716        1          1          2          0.95189235       0.95189235       2000             1000            
 1          83         431.97716        1          1          3          0                0                2000             1000            
 1          84         453.95916        1          1          1          0                0                2000             1000            
 1          84         453.95916        1          1          2          0.95847623       0.95847623       2000             1000            
 1          84         453.95916        1          1          3          0                0                2000             1000            
 1          85         477.04026        1          1          1          0                0                2000             1000            
 1          85         477.04026        1          1          2          0.96455626       0.96455626       2000             1000            
 1          85         477.04026        1          1          3          0                0                2000             1000            
 1          86         501.27541        1          1          1          0                0                2000             1000            
 1          86         501.27541        1          1          2          0.97014094       0.97014094       2000             1000            
 1          86         501.27541        1          1          3          0                0                2000             1000            
 1          87         526.72232        1          1          1          0                0                2000             1000            
 1          87         526.72232        1          1          2          0.97524184       0.97524184       2000             1000            
 1          87         526.72232        1          1          3          0                0                2000             1000            
 1          88         553.44157        1          1          1          0                0                2000             1000            
 1          88         553.44157        1          1          2          0.97987346       0.97987346       2000             1000            
 1          88         553.44157        1          1          3          0                0                2000             1000            
 1          89         581.49679        1          1          1          0                0                2000             1000            
 1          89         581.49679        1          1          2          0.98405302       0.98405302       2000             1000            
 1          89         581.49679        1          1          3          0                0                2000             1000            
 1          90         610.95476        1          1          1          0                0                2000             1000            
 1          90         610.95476        1          1          2          0.98780028       0.98780028       2000             1000            
 1          90         610.95476        1          1          3          0                0                2000             1000            
 1          91         641.88564        1          1          1          0                0                2000             1000            
 1          91         641.88564        1          1          2          0.99113718       0.99113718       2000             1000            
 1          91         641.88564        1          1          3          0                0                2000             1000            
 1          92         674.36306        1          1          1          0                0                2000             1000            
 1          92         674.36306        1          1          2          0.99408758       0.99408758       2000             1000            
