 IPER  ISTEP           DLEN           ILYR    IROW   ICOL                     STA                     FBC                     CST                     IBE                     IBV                     WST                     CNH                     ABER
 1          16         0.79651653       1          1          3          -0.00000000e+00  4.20303621e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.20303621e-03  0.00000000e+00  
 1          17         0.83634236       1          1          1          -0.00000000e+00  4.20590759e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.20590759e-03  0.00000000e+00  
 1          17         0.83634236       1          1          2          -0.00000000e+00  -8.41181518e-03  0.00000000e+00   0.00000000e+00   8.41181518e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          17         0.83634236       1          1          3          -0.00000000e+00  4.20590759e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.20590759e-03  0.00000000e+00  
 1          18         0.87815947       1          1          1          -0.00000000e+00  4.21848825e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.21848825e-03  0.00000000e+00  
 1          18         0.87815947       1          1          2          -0.00000000e+00  -8.43697650e-03  0.00000000e+00   0.00000000e+00   8.43697650e-03   0.00000000e+00   0.00000000e+00   1.52336385e-18  
 1          18         0.87815947       1          1          3          -0.00000000e+00  4.21848825e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.21848825e-03  0.00000000e+00  
 1          19         0.92206745       1          1          1          -0.00000000e+00  4.23949019e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.23949019e-03  0.00000000e+00  
 1          19         0.92206745       1          1          2          -0.00000000e+00  -8.47898039e-03  0.00000000e+00   0.00000000e+00   8.47898039e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          19         0.92206745       1          1          3          -0.00000000e+00  4.23949019e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.23949019e-03  0.00000000e+00  
 1          20         0.96817082       1          1          1          -0.00000000e+00  4.26790786e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.26790786e-03  0.00000000e+00  
 1          20         0.96817082       1          1          2          -0.00000000e+00  -8.53581572e-03  0.00000000e+00   0.00000000e+00   8.53581572e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          20         0.96817082       1          1          3          -0.00000000e+00  4.26790786e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.26790786e-03  0.00000000e+00  
 1          21         1.01657936       1          1          1          -0.00000000e+00  4.30295149e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.30295149e-03  0.00000000e+00  
 1          21         1.01657936       1          1          2          -0.00000000e+00  -8.60590298e-03  0.00000000e+00   0.00000000e+00   8.60590298e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          21         1.01657936       1          1          3          -0.00000000e+00  4.30295149e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.30295149e-03  0.00000000e+00  
 1          22         1.06740833       1          1          1          -0.00000000e+00  4.34399698e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.34399698e-03  0.00000000e+00  
 1          22         1.06740833       1          1          2          -0.00000000e+00  -8.68799397e-03  0.00000000e+00   0.00000000e+00   8.68799397e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          22         1.06740833       1          1          3          -0.00000000e+00  4.34399698e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.34399698e-03  0.00000000e+00  
 1          23         1.12077875       1          1          1          -0.00000000e+00  4.39054803e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.39054803e-03  0.00000000e+00  
 1          23         1.12077875       1          1          2          -0.00000000e+00  -8.78109606e-03  0.00000000e+00   0.00000000e+00   8.78109606e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          23         1.12077875       1          1          3          -0.00000000e+00  4.39054803e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.39054803e-03  0.00000000e+00  
 1          24         1.17681768       1          1          1          -0.00000000e+00  4.44220729e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.44220729e-03  0.00000000e+00  
 1          24         1.17681768       1          1          2          -0.00000000e+00  -8.88441458e-03  0.00000000e+00   0.00000000e+00   8.88441458e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          24         1.17681768       1          1          3          -0.00000000e+00  4.44220729e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.44220729e-03  0.00000000e+00  
 1          25         1.23565857       1          1          1          -0.00000000e+00  4.49865425e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.49865425e-03  0.00000000e+00  
 1          25         1.23565857       1          1          2          -0.00000000e+00  -8.99730850e-03  0.00000000e+00   0.00000000e+00   8.99730850e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          25         1.23565857       1          1          3          -0.00000000e+00  4.49865425e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.49865425e-03  0.00000000e+00  
 1          26         1.29744149       1          1          1          -0.00000000e+00  4.55962798e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.55962798e-03  0.00000000e+00  
 1          26         1.29744149       1          1          2          -0.00000000e+00  -9.11925595e-03  0.00000000e+00   0.00000000e+00   9.11925595e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          26         1.29744149       1          1          3          -0.00000000e+00  4.55962798e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.55962798e-03  0.00000000e+00  
 1          27         1.36231357       1          1          1          -0.00000000e+00  4.62491336e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.62491336e-03  0.00000000e+00  
 1          27         1.36231357       1          1          2          -0.00000000e+00  -9.24982672e-03  0.00000000e+00   0.00000000e+00   9.24982672e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          27         1.36231357       1          1          3          -0.00000000e+00  4.62491336e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.62491336e-03  0.00000000e+00  
 1          28         1.43042925       1          1          1          -0.00000000e+00  4.69432983e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.69432983e-03  0.00000000e+00  
 1          28         1.43042925       1          1          2          -0.00000000e+00  -9.38865966e-03  0.00000000e+00   0.00000000e+00   9.38865966e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          28         1.43042925       1          1          3          -0.00000000e+00  4.69432983e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.69432983e-03  0.00000000e+00  
 1          29         1.50195071       1          1          1          -0.00000000e+00  4.76772174e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.76772174e-03  0.00000000e+00  
 1          29         1.50195071       1          1          2          -0.00000000e+00  -9.53544348e-03  0.00000000e+00   0.00000000e+00   9.53544348e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          29         1.50195071       1          1          3          -0.00000000e+00  4.76772174e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.76772174e-03  0.00000000e+00  
 1          30         1.57704825       1          1          1          -0.00000000e+00  4.84494980e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.84494980e-03  0.00000000e+00  
 1          30         1.57704825       1          1          2          -0.00000000e+00  -9.68989960e-03  0.00000000e+00   0.00000000e+00   9.68989960e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          30         1.57704825       1          1          3          -0.00000000e+00  4.84494980e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.84494980e-03  0.00000000e+00  
 1          31         1.65590066       1          1          1          -0.00000000e+00  4.92588316e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -4.92588316e-03  0.00000000e+00  
