 IPER  ISTEP  TLEN  STAIN  CSTIN  IBEIN  IBVIN  WSTIN  CNHIN  STAOUT  CSTOUT  IBEOUT  IBVOUT  WSTOUT  CNHOUT  ABER  RBER
 1          74         275.73305        0                0                0                0.0057718118     0                0                0                0                0                0                0                0.0057718118     -2.0328791e-20   0               
 1          75         289.90284        0                0                0                0.0059108428     0                0                0                0                0                0                0                0.0059108428     -2.0328791e-20   0               
 1          76         304.78113        0                0                0                0.0060515824     0                0                0                0                0                0                0                0.0060515824     6.7762636e-21    0               
 1          77         320.40332        0                0                0                0.0061938443     0                0                0                0                0                0                0                0.0061938443     6.7762636e-21    0               
 1          78         336.80662        0                0                0                0.0063374193     0                0                0                0                0                0                0                0.0063374193     3.3881318e-20    0               
 1          79         354.03009        0                0                0                0.0064820757     0                0                0                0                0                0                0                0.0064820757     3.3881318e-20    0               
 1          80         372.11474        0                0                0                0.0066275593     0                0                0                0                0                0                0                0.0066275593     3.3881318e-20    0               
 1          81         391.10361        0                0                0                0.0067735944     0                0                0                0                0                0                0                0.0067735944     3.3881318e-20    0               
 1          82         411.04193        0                0                0                0.0069198853     0                0                0                0                0                0                0                0.0069198853     3.3881318e-20    0               
 1          83         431.97716        0                0                0                0.0070661169     0                0                0                0                0                0                0                0.0070661169     3.3881318e-20    0               
 1          84         453.95916        0                0                0                0.0072119573     0                0                0                0                0                0                0                0.0072119573     3.3881318e-20    0               
 1          85         477.04026        0                0                0                0.0073570594     0                0                0                0                0                0                0                0.0073570594     3.3881318e-20    0               
 1          86         501.27541        0                0                0                0.0075010633     0                0                0                0                0                0                0                0.0075010633     3.3881318e-20    0               
 1          87         526.72232        0                0                0                0.0076435991     0                0                0                0                0                0                0                0.0076435991     6.0986372e-20    0               
 1          88         553.44157        0                0                0                0.0077842901     0                0                0                0                0                0                0                0.0077842901     8.8091427e-20    0               
 1          89         581.49679        0                0                0                0.0079227558     0                0                0                0                0                0                0                0.0079227558     8.8091427e-20    0               
