 IPER  ISTEP  TLEN  IDB  ILYR  IROW  ICOL  CHEAD  COM  EST  HC  RERR
 1          58         122.16413        1          1          1          2          0.90663639       0.0038534649     499.09336        499.09336        1.6065553e-07   
 1          59         128.65547        1          1          1          2          0.89586642       0.0039555576     499.10413        499.10413        1.565002e-07    
 1          60         135.47138        1          1          1          2          0.88434807       0.0040599334     499.11565        499.11565        1.5246782e-07   
 1          61         142.62809        1          1          1          2          0.87208052       0.0041666356     499.12792        499.12792        1.4855219e-07   
 1          62         150.14263        1          1          1          2          0.85906701       0.0042757033     499.14093        499.14093        1.4476217e-07   
 1          63         158.0329         1          1          1          2          0.8453148        0.0043871702     499.15469        499.15469        1.4107503e-07   
 1          64         166.31769        1          1          1          2          0.83083498       0.0045010635     499.16917        499.16917        1.3749988e-07   
 1          65         175.01671        1          1          1          2          0.81564232       0.0046174025     499.18436        499.18436        1.3402844e-07   
 1          66         184.15068        1          1          1          2          0.79975508       0.0047361968     499.20024        499.20024        1.306578e-07    
 1          67         193.74135        1          1          1          2          0.7831948        0.0048574456     499.21681        499.21681        1.2738772e-07   
 1          68         203.81156        1          1          1          2          0.76598604       0.0049811351     499.23401        499.23401        1.2421463e-07   
 1          69         214.38528        1          1          1          2          0.74815619       0.0051072379     499.25184        499.25184        1.2113863e-07   
 1          70         225.48768        1          1          1          2          0.72973529       0.0052357107     499.27026        499.27026        1.1815875e-07   
 1          71         237.1452         1          1          1          2          0.71075575       0.0053664932     499.28924        499.28924        1.1527109e-07   
 1          72         249.3856         1          1          1          2          0.69125228       0.0054995067     499.30875        499.30875        1.1247514e-07   
 1          73         262.23802        1          1          1          2          0.67126165       0.0056346527     499.32874        499.32874        1.0976378e-07   
 1          74         275.73305        1          1          1          2          0.65082265       0.0057718118     499.34918        499.34918        1.0714593e-07   
 1          75         289.90284        1          1          1          2          0.62997595       0.0059108428     499.37002        499.37002        1.0461803e-07   
 1          76         304.78113        1          1          1          2          0.60876406       0.0060515824     499.39124        499.39124        1.0217903e-07   
 1          77         320.40332        1          1          1          2          0.58723128       0.0061938443     499.41277        499.41277        9.9823964e-08   
 1          78         336.80662        1          1          1          2          0.56542369       0.0063374193     499.43458        499.43458        9.7554843e-08   
 1          79         354.03009        1          1          1          2          0.54338912       0.0064820757     499.45661        499.45661        9.5369471e-08   
 1          80         372.11474        1          1          1          2          0.52117715       0.0066275593     499.47882        499.47882        9.3270477e-08   
 1          81         391.10361        1          1          1          2          0.49883909       0.0067735944     499.50116        499.50116        9.1251291e-08   
 1          82         411.04193        1          1          1          2          0.47642791       0.0069198853     499.52357        499.52357        8.9313167e-08   
 1          83         431.97716        1          1          1          2          0.45399822       0.0070661169     499.546          499.546          8.7456395e-08   
 1          84         453.95916        1          1          1          2          0.43160614       0.0072119573     499.56839        499.56839        8.5681156e-08   
 1          85         477.04026        1          1          1          2          0.40930911       0.0073570594     499.59069        499.59069        8.3981448e-08   
 1          86         501.27541        1          1          1          2          0.38716575       0.0075010633     499.61283        499.61283        8.2361338e-08   
 1          87         526.72232        1          1          1          2          0.36523553       0.0076435991     499.63476        499.63476        8.0817264e-08   
 1          88         553.44157        1          1          1          2          0.34357848       0.0077842901     499.65642        499.65642        7.9350524e-08   
 1          89         581.49679        1          1          1          2          0.32225481       0.0079227558     499.67775        499.67775        7.795923e-08    
 1          90         610.95476        1          1          1          2          0.30132443       0.0080586155     499.69868        499.69868        7.6642703e-08   
 1          91         641.88564        1          1          1          2          0.28084647       0.0081914922     499.71915        499.71915        7.5394915e-08   
 1          92         674.36306        1          1          1          2          0.26087873       0.0083210168     499.73912        499.73912        6.8676847e-08   
 1          93         708.46435        1          1          1          2          0.24147709       0.0084468316     499.75852        499.75852        1.9179933e-07   
 1          94         744.27071        1          1          1          2          0.2226949        0.0085685953     499.77731        499.77731        2.9565161e-07   
