time,TCOMP,SK,QTOP,QBOT,H0001,H0002,H0003,H0004,H0005,H0006,H0007,H0008,H0009,H0010,H0011,H0012,H0013,H0014,H0015,H0016,H0017,H0018,H0019,EST,ESB,PST,PSB,GS,ES
6.786518053077,0.1874660133,0.1094878454,-0.1156271340E-01,-0.1148160615E-01,30.42819315,43.38836970,44.86986659,44.99149345,44.99952368,44.99997633,44.99999893,44.99999996,45.00000000,45.00000000,45.00000000,44.99999995,44.99999883,44.99997432,44.99948798,44.99095948,44.86355442,43.33625627,30.21475303,960.0981226,969.7852470,958.9921000,968.6700409,2000.000000,1000.000000
7.508982025242,0.2035133299,0.1094534393,-0.1114798695E-01,-0.1106393944E-01,29.33680777,43.10410341,44.83281212,44.98809695,44.99927605,44.99996102,44.99999810,44.99999991,45.00000000,45.00000000,45.00000000,44.99999991,44.99999792,44.99995774,44.99922233,44.98735854,44.82482179,43.04404114,29.11563011,961.1895080,970.8843699,960.0981226,969.7852470,2000.000000,1000.000000
8.267569196015,0.2197419367,0.1094186860,-0.1073981747E-01,-0.1065338218E-01,28.26267755,42.79309709,44.78830119,44.98364082,44.99892257,44.99993732,44.99999670,44.99999984,44.99999999,45.00000000,44.99999999,44.99999982,44.99999640,44.99993210,44.99884345,44.98263845,44.77833910,42.72466465,28.03521627,962.2636382,971.9647837,961.1895080,970.8843699,2000.000000,1000.000000
9.064085725327,0.2361422609,0.1093836026,-0.1033916731E-01,-0.1025089414E-01,27.20833502,42.45505561,44.73537935,44.97787345,44.99842626,44.99990133,44.99999441,44.99999971,44.99999999,45.00000000,44.99999998,44.99999968,44.99999391,44.99989318,44.99831195,44.97653513,44.72312703,42.37789009,26.97603721,963.3179808,973.0239628,962.2636382,971.9647837,2000.000000,1000.000000
9.900428081105,0.2527054691,0.1093482040,-0.9946954681E-02,-0.9857385118E-02,26.17619653,42.08985206,44.67304292,44.97050034,44.99773977,44.99984760,44.99999073,44.99999948,44.99999997,45.00000000,44.99999997,44.99999943,44.99998990,44.99983513,44.99757745,44.96874005,44.65815871,42.00365606,25.94048715,964.3501193,974.0595128,963.3179808,973.0239628,2000.000000,1000.000000
10.77858755467,0.2694236456,0.1093125034,-0.9564042070E-02,-0.9473703342E-02,25.16853176,41.69753937,44.60024611,44.96117997,44.99680309,44.99976865,44.99998492,44.99999910,44.99999995,44.99999999,44.99999994,44.99999901,44.99998358,44.99974993,44.99657623,44.95889608,44.58236745,41.60208759,24.93079827,965.3577840,975.0692017,964.3501193,974.0595128,2000.000000,1000.000000
11.70065500192,0.2862899646,0.1092765114,-0.9191225077E-02,-0.9100624421E-02,24.18743441,41.27835990,44.51590978,44.94951977,44.99554099,44.99965433,44.99997590,44.99999846,44.99999991,44.99999999,44.99999990,44.99999832,44.99997378,44.99962665,44.99522849,44.94659349,44.49465629,41.17350473,23.94901163,966.3388814,976.0509884,965.3577840,975.0692017,2000.000000,1000.000000
12.66882582152,0.3032988508,0.1092402360,-0.8829222040E-02,-0.8738841198E-02,23.23479484,40.83275237,44.41893196,44.93507237,44.99386008,44.99949098,44.99996208,44.99999742,44.99999984,44.99999998,44.99999982,44.99999718,44.99995879,44.99945068,44.99343535,44.93136637,44.39390917,40.71842855,22.99695052,967.2915209,977.0030495,966.3388814,976.0509884,2000.000000,1000.000000
13.68540518211,0.3204461246,0.1092036823,-0.8478664684E-02,-0.8388954791E-02,22.31227548,40.36135592,44.30819999,44.91733245,44.99164549,44.99926048,44.99994124,44.99999573,44.99999971,44.99999996,44.99999968,44.99999534,44.99993619,44.99920262,44.99107540,44.91268951,44.27900385,40.23758386,22.07619682,968.2140403,977.9238032,967.2915209,977.0030495,2000.000000,1000.000000
14.75281351073,0.3377291277,0.1091668521,-0.8140090123E-02,-0.8051467124E-02,21.42128980,39.86501075,44.18260427,44.89573407,44.98875735,44.99893900,44.99991020,44.99999306,44.99999950,44.99999993,44.99999945,44.99999243,44.99990256,44.99885702,44.98800102,44.88997609,44.14882632,39.73189852,21.18807138,969.1050260,978.8119286,968.2140403,977.9238032,2000.000000,1000.000000
15.87359225577,0.3551468247,0.1091297443,-0.7813934476E-02,-0.7726775202E-02,20.56298546,39.34475527,44.04105342,44.86964905,44.98502677,44.99849556,44.99986453,44.99998887,44.99999915,44.99999987,44.99999907,44.99998787,44.99985314,44.99838082,44.98403436,44.86257626,44.00228659,39.20249891,20.33361895,969.9633303,979.6663810,969.1050260,978.8119286,2000.000000,1000.000000
17.05040993807,0.3726998792,0.1090923542,-0.7500528332E-02,-0.7415167348E-02,19.73823245,38.80181933,43.88249063,44.83838618,44.98025176,44.99789023,44.99979813,44.99998239,44.99999857,44.99999978,44.99999844,44.99998083,44.99978136,44.99773149,44.97896306,44.82977681,43.83833558,38.65070162,19.51359828,970.7880833,980.4864017,969.9633303,979.6663810,2000.000000,1000.000000
18.28606850449,0.3903906988,0.1090546736,-0.7200094245E-02,-0.7116821570E-02,18.94761643,38.23761364,43.70591092,44.80119190,44.97419283,44.99707208,44.99970263,44.99997248,44.99999763,44.99999961,44.99999742,44.99997006,44.99967824,44.99685488,44.97253585,44.79080226,43.65598281,38.07800101,18.72847782,971.5786994,981.2715222,970.7880833,980.4864017,2000.000000,1000.000000
19.58350999922,0.4082234516,0.1090166910,-0.6912746385E-02,-0.6831806145E-02,18.19143785,37.65371521,43.51037895,44.75725222,44.96656853,44.99597674,44.99956675,44.99995750,44.99999612,44.99999932,44.99999578,44.99995382,44.99953167,44.99568266,44.96445806,44.74481733,43.45431452,37.48605308,17.97843722,972.3348779,982.0215628,971.5786994,981.2715222,2000.000000,1000.000000
20.94582356870,0.4262040492,0.1089783915,-0.6638492390E-02,-0.6560082436E-02,17.46971682,37.05184924,43.29504695,44.70569640,44.95705104,44.99452358,44.99937533,44.99993513,44.99999373,44.99999884,44.99999318,44.99992958,44.99932545,44.99412943,44.95438720,44.69093120,43.23251164,36.87665553,17.26337483,973.0565990,982.7366252,972.3348779,982.0215628,2000.000000,1000.000000
22.37625281664,0.4443401001,0.1089397569,-0.6377237391E-02,-0.6301509888E-02,16.78220366,36.43386750,43.05917229,44.64560230,44.94526193,44.99261262,44.99910832,44.99990204,44.99998998,44.99999804,44.99998912,44.99989377,44.99903814,44.99208943,44.94192881,44.62820350,42.98986731,36.25172471,16.58292076,973.7441121,983.4170792,973.0565990,982.7366252,2000.000000,1000.000000
23.87820352698,0.4626408336,0.1089007659,-0.6128790098E-02,-0.6055853047E-02,16.12839499,35.80172384,42.80213413,44.57600356,44.93076822,44.99012089,44.99873934,44.99985361,44.99998417,44.99999673,44.99998282,44.99984142,44.99864160,44.98943289,44.92663263,44.55565220,42.72580325,35.61326977,15.93645539,974.3979208,984.0635446,973.7441121,983.4170792,2000.000000,1000.000000
25.45525177285,0.4811169964,0.1088613942,-0.5892870759E-02,-0.5822790376E-02,15.50755463,35.15744736,42.52344876,44.49589871,44.91307901,44.98689862,44.99823411,44.99978344,44.99997524,44.99999462,44.99997317,44.99976567,44.99809933,44.98600207,44.90798942,44.47226339,42.43988454,34.96336464,15.32313257,975.0187612,984.6768674,974.3979208,984.0635446,2000.000000,1000.000000
27.11115243100,0.4997807278,0.1088216149,-0.5669120724E-02,-0.5601924589E-02,14.91873875,34.50311397,42.22278290,44.40426209,44.89164287,44.98276500,44.99754841,44.99968275,44.99996169,44.99999123,44.99995853,44.99965709,44.99736433,44.98160691,44.88542864,44.37700289,42.13183219,34.30411882,14.74190681,975.6075770,985.2580932,975.0187612,984.6768674,2000.000000,1000.000000
28.84984812206,0.5186454150,0.1087813988,-0.5457113299E-02,-0.5392794120E-02,14.36082447,33.84081707,41.89996458,44.30005659,44.86584618,44.97750376,44.99662583,44.99953960,44.99994132,44.99998587,44.99993656,44.99950295,44.99637677,44.97602062,44.85831709,44.26882963,41.80153313,33.63764759,14.19156347,976.1654913,985.8084365,975.6075770,985.2580932,2000.000000,1000.000000
30.67547859767,0.5377255371,0.1087407145,-0.5256365501E-02,-0.5194885368E-02,13.83254079,33.17263828,41.55499113,44.18224787,44.83501266,44.97085858,44.99539503,44.99933796,44.99991097,44.99997747,44.99990388,44.99928611,44.99506111,44.96897496,44.82595890,44.14671047,41.44904701,32.96604258,13.67075097,976.6937750,986.3292490,976.1654913,985.8084365,2000.000000,1000.000000
32.59239059707,0.5570365002,0.1086995289,-0.5066350327E-02,-0.5007645276E-02,13.33250086,32.50061911,41.18803386,44.04982001,44.79840432,44.96252845,44.99376665,44.99905649,44.99986622,44.99996444,44.99985576,44.99898383,44.99332293,44.96015574,44.78759695,44.00963627,41.07460967,32.29134367,13.17801388,977.1938149,986.8219861,976.6937750,986.3292490,2000.000000,1000.000000
34.60514819643,0.5765944717,0.1086578074,-0.4886509112E-02,-0.4830493832E-02,12.85923451,31.82673431,40.79943923,43.90179203,44.75522400,44.95216326,44.99162979,44.99866704,44.99980082,44.99994444,44.99978556,44.99856621,44.99104533,44.94919836,44.74241598,43.85663879,40.67863284,31.61551294,12.71182587,977.6670813,987.2881741,977.1938149,986.8219861,2000.000000,1000.000000
36.71854367577,0.5964162186,0.1086155143,-0.4716263587E-02,-0.4662836107E-02,12.41121997,31.15286778,40.38972625,43.73723505,44.70461973,44.93935959,44.98884817,44.99813289,44.99970614,44.99991404,44.99968409,44.99799423,44.98808493,44.93568375,44.68954752,43.68680804,40.26170020,30.94041147,12.27062133,978.1150958,987.7293787,977.6670813,987.2881741,2000.000000,1000.000000
38.93760892907,0.6165189542,0.1085726130,-0.4555027259E-02,-0.4504073460E-02,11.98691384,30.48079166,39.95958020,43.55528949,44.64569084,44.92365706,44.98525586,44.99740654,44.99957029,44.99986829,44.99953874,44.99721760,44.98426756,44.91913497,44.62807667,43.49930942,39.82455963,30.26777967,11.85282490,978.5394019,988.1471751,978.1150958,987.7293787,2000.000000,1000.000000
41.26762744503,0.6369201989,0.1085290666,-0.4402215798E-02,-0.4353613620E-02,11.58477841,29.81214921,39.50984285,43.35518183,44.57749612,44.90453547,44.98065283,44.99642718,44.99937710,44.99980011,44.99933240,44.99617205,44.97938375,44.89901454,44.55705088,43.29340038,39.36811200,29.59922145,11.45687795,978.9415374,988.5431221,978.5394019,988.1471751,2000.000000,1000.000000
43.71414688679,0.6576376572,0.1084848374,-0.4257256176E-02,-0.4210879407E-02,11.20330573,29.14844163,39.04149927,43.13624043,44.49906381,44.88141284,44.97480022,44.99511771,44.99910477,44.99969948,44.99904205,44.99477627,44.97318396,44.87472287,44.47549053,43.06844577,38.89339680,28.93619271,11.08126160,979.3230101,988.9187384,978.9415374,988.5431221,2000.000000,1000.000000
46.28299230064,0.6786891151,0.1084398879,-0.4119594385E-02,-0.4075315952E-02,10.84103786,28.49101924,38.55566188,42.89790981,44.40940332,44.85364478,44.96741561,44.99338137,44.99872421,44.99955235,44.99863707,44.99292842,44.96537388,44.84559796,44.38240133,42.82393160,38.40157501,28.27999411,10.72451566,979.6852779,989.2754843,979.3230101,988.9187384,2000.000000,1000.000000
48.98027998519,0.7000923571,0.1083941806,-0.3988701618E-02,-0.3946396341E-02,10.49658321,27.84107682,38.05355210,42.63976295,44.30751868,44.82052514,44.95816841,44.99109783,44.99819699,44.99933929,44.99807707,44.99050221,44.95560986,44.81091664,44.27678813,42.55947650,37.89390995,27.63176797,10.38525353,980.0297326,989.6147465,979.6852779,989.2754843,2000.000000,1000.000000
51.81243205396,0.7218651055,0.1083476779,-0.3864078903E-02,-0.3823625686E-02,10.16862869,27.19965298,37.53648039,42.36151106,44.19242311,44.78128849,44.94667549,44.98811905,44.99747279,44.99903364,44.99730931,44.98734256,44.94349471,44.76989745,44.15767000,42.27484070,37.37174661,26.99249926,10.06217286,980.3576871,989.9378271,980.0297326,989.6147465,2000.000000,1000.000000
54.78619172617,0.7440249796,0.1083003427,-0.3745260240E-02,-0.3706543715E-02,9.855947999,26.56763314,37.00582516,42.06301068,44.06315474,44.73511420,44.93249738,44.98426462,44.99648637,44.99859926,44.99626564,44.98326100,44.92857401,44.72170538,44.02409611,41.96993196,36.83649019,26.36301996,9.754062408,980.6703678,990.2459376,980.3576871,989.9378271,2000.000000,1000.000000
57.90863938198,0.7665894736,0.1082521379,-0.3631814345E-02,-0.3594726005E-02,9.557406170,25.94575570,36.46301147,41.74426759,43.91879268,44.68113250,44.91513512,44.97931689,44.99515406,44.99798765,44.99485879,44.97803073,44.91033330,44.66545846,43.87516199,41.64480845,36.28958472,25.74401645,9.459805277,980.9689096,990.5401947,980.6703678,990.2459376,2000.000000,1000.000000
61.18720942059,0.7895759518,0.1082030267,-0.3523345173E-02,-0.3487784045E-02,9.271960981,25.33462073,35.90949004,41.40543758,43.75847321,44.61843246,44.89402816,44.97301596,44.99336945,44.99713448,44.99297819,44.97138159,44.88819624,44.60023634,43.71002563,41.29967840,35.73249215,25.13603924,9.178379066,981.2543548,990.8216209,980.9689096,990.5401947,2000.000000,1000.000000
64.62970796114,0.8130016577,0.1081529726,-0.3419491405E-02,-0.3385364334E-02,8.998661593,24.73470065,35.34671721,41.04682411,43.58140555,44.54607171,44.86855342,44.96505455,44.99099868,44.99595530,44.99048506,44.96299508,44.86152413,44.52509053,43.52792300,40.93489654,35.16667271,24.53951436,8.908853510,981.5276542,991.0911465,981.2543548,990.8216209,2000.000000,1000.000000
68.24433142870,0.8368837347,0.1081019393,-0.3319925119E-02,-0.3287146731E-02,8.736645049,24.14635216,34.77613652,40.66887282,43.38688657,44.46308792,44.83802582,44.95507307,44.98787493,44.99434048,44.98720694,44.95249949,44.82961681,44.43905641,43.32818240,40.55095760,34.59356706,23.95475591,8.650386134,981.7896707,991.3496139,981.5276542,991.0911465,2000.000000,1000.000000
72.03968606965,0.8612392546,0.1080498905,-0.3224349846E-02,-0.3192842277E-02,8.485131173,23.56982888,34.19916214,40.27216330,43.17431410,44.36851173,44.80170031,44.94265497,44.98379239,44.99214924,44.98293168,44.93946543,44.79171523,44.34116653,43.11023719,40.14848714,34.01458040,23.38197897,8.402216519,982.0411846,991.5977835,981.7896707,991.3496139,2000.000000,1000.000000
76.02480844264,0.8860852528,0.1079967901,-0.3132498230E-02,-0.3102190679E-02,8.243416396,23.00529416,33.61716463,39.85739843,42.94319834,44.26138085,44.75877567,44.92732256,44.97849963,44.98920288,44.97740081,44.92340198,44.74700582,44.23046501,42.87363651,39.72823003,33.43106906,22.82131249,8.163659682,982.2828994,991.8363403,982.0411846,991.5977835,2000.000000,1000.000000
80.20918693429,0.9114387666,0.1079426017,-0.3044129460E-02,-0.3014957631E-02,8.010867001,22.45283354,33.03145906,39.42539174,42.69317101,44.14075484,44.70840008,44.90853365,44.97169254,44.98527702,44.97030264,44.90375358,44.69462651,44.10602249,42.61805364,39.29103713,32.84432951,22.27281180,7.934099030,982.5154488,992.0659010,982.2828994,991.8363403,2000.000000,1000.000000
84.60278435051,0.9373168741,0.1078872891,-0.2959026625E-02,-0.2930932123E-02,7.786912170,21.91246656,32.44329565,38.97705318,42.42399192,44.00573026,44.64967836,44.88567901,44.96300695,44.98009313,44.96126494,44.87989788,44.63367456,43.96695131,42.34329171,38.83785066,32.25558990,21.73647016,7.712979271,982.7394036,992.2870207,982.5154488,992.0659010,2000.000000,1000.000000
89.21606163755,0.9637367346,0.1078308158,-0.2876994119E-02,-0.2849923829E-02,7.571037154,21.38415765,31.85385282,38.51337403,42.13555295,43.85545565,44.58168089,44.85808091,44.95201110,44.97330933,44.94984764,44.85114480,44.56321598,43.81242038,42.04928670,38.36968871,31.66600390,21.21222940,7.499799550,982.9552786,992.5002004,982.7394036,992.2870207,2000.000000,1000.000000
94.06000278894,0.9907156260,0.1077731449,-0.2797855186E-02,-0.2771760673E-02,7.362776804,20.86782592,31.26423247,38.03541117,41.82787908,43.68914578,44.50345392,44.82499302,44.93819816,44.96451079,44.93553561,44.81673686,44.48229622,43.64166917,41.73610768,37.88762952,31.07664688,20.69998937,7.294107033,983.1635390,992.7058930,982.9552786,992.5002004,2000.000000,1000.000000
99.14614099789,1.018270981,0.1077142393,-0.2721449650E-02,-0.2696286599E-02,7.161709606,20.36335377,30.67545733,37.54427153,41.50112686,43.50609481,44.41403099,44.78560151,44.92097915,44.95319987,44.91773184,44.77585081,44.38995201,43.45402046,41.40395428,37.39279582,30.48851392,20.19961622,7.095491050,983.3646062,992.9045089,983.1635390,992.7058930,2000.000000,1000.000000
104.4865861173,1.046420422,0.1076540614,-0.2647631878E-02,-0.2623359588E-02,6.967452311,19.87059434,30.08847006,37.04109673,41.15558017,43.30568779,44.31244512,44.73902757,44.89967646,44.93878647,44.89575130,44.72760072,44.28522377,43.24889131,41.05315175,36.88633984,29.90251957,19.71094943,6.903577863,983.5588635,993.0964221,983.3646062,992.9045089,2000.000000,1000.000000
110.0940534927,1.075181789,0.1075925732,-0.2576268969E-02,-0.2552849906E-02,6.779655181,19.38937781,29.50413382,36.52704864,40.79164363,43.08741014,44.19774134,44.68433140,44.87351826,44.92057888,44.86881576,44.67104240,44.16716829,43.02580199,40.68414359,36.36942902,29.31949895,19.23380780,6.718026068,983.7466606,993.2819739,983.5588635,993.0964221,2000.000000,1000.000000
115.9818942368,1.104573170,0.1075297360,-0.2507239183E-02,-0.2484638591E-02,6.597997850,18.91951673,28.92323401,36.00329585,40.40983394,42.85085482,44.06898905,44.62051731,44.84163426,44.89777570,44.83604986,44.60517910,44.03487113,42.78438244,40.29748236,35.84323303,28.74020990,18.76799442,6.538522607,983.9283179,993.4614774,983.7466606,993.2819739,2000.000000,1000.000000
122.1641270182,1.134612928,0.1074655109,-0.2440430580E-02,-0.2418616145E-02,6.422185738,18.46081032,28.34648091,35.47100143,40.01076938,42.59572684,43.92529384,44.54654019,44.80305299,44.86945921,44.79647886,44.52896827,43.88745832,42.52437608,39.89381866,35.30891187,28.16533595,18.31330070,6.364779329,984.1041301,993.6352207,983.9283179,993.4614774,2000.000000,1000.000000
128.6554714386,1.165319722,0.1073998579,-0.2375739853E-02,-0.2354681420E-02,6.251946982,18.01304800,27.77451290,34.93131185,39.59515792,42.32184514,43.76580816,44.46131285,44.75670094,44.83459075,44.74902804,44.44132925,43.72410679,42.24564093,39.47388898,34.76760540,27.59548981,17.86950962,6.196530054,984.2743688,993.8034699,984.1041301,993.6352207,2000.000000,1000.000000
135.4713830800,1.196712529,0.1073327367,-0.2313071325E-02,-0.2292740657E-02,6.087029803,17.57601224,27.20790007,34.38534735,39.16378423,42.02914156,43.58974055,44.36371414,44.70140393,44.79200860,44.69252443,44.34115165,43.54405329,41.94814793,39.03850247,34.22042415,27.03121715,17.43639839,6.033528045,984.4392860,993.9664720,984.2743688,993.8034699,2000.000000,1000.000000
142.6280903035,1.228810667,0.1072641061,-0.2252336091E-02,-0.2232706663E-02,5.927200239,17.14948071,26.64714800,33.83419343,38.71749583,41.71765708,43.39636299,44.25259774,44.63589063,44.74042864,44.62570057,44.22730411,43.34660127,41.63197652,38.58852704,33.66844139,26.47300046,17.01374037,5.875543851,984.5991156,994.1244561,984.4392860,993.9664720,2000.000000,1000.000000
150.1426328882,1.261633809,0.1071939244,-0.2193451275E-02,-0.2174498103E-02,5.772240196,16.73322800,26.09270150,33.27889365,38.25718887,41.38753553,43.18501617,44.12680114,44.55879875,44.67844834,44.54720080,44.09864331,43.13112566,41.29730770,38.12487516,33.11268639,25.92126290,16.60130666,5.722363428,984.7540756,994.2776366,984.5991156,994.1244561,2000.000000,1000.000000
158.0329026022,1.295202001,0.1071221489,-0.2136339377E-02,-0.2118038867E-02,5.621945729,16.32702677,25.54494819,32.72044328,37.78379354,41.03901472,42.95511252,43.98515482,44.46868360,44.60455410,44.45558992,43.95402288,42.89707522,40.94441468,37.64848947,32.55413854,25.37637187,16.19886716,5.573786493,984.9043701,994.4262135,984.7540756,994.2776366,2000.000000,1000.000000
166.3176858018,1.329535677,0.1070487364,-0.2080927701E-02,-0.2063257525E-02,5.476125529,15.93064860,25.00422182,32.15978397,37.29825953,40.67241558,42.70613689,43.82649134,44.36402924,44.51713213,44.34936422,43.79230212,42.64397269,40.57365159,37.16032838,31.99372248,24.83864232,15.80619121,5.429625065,985.0501903,994.5703749,984.9043701,994.4262135,2000.000000,1000.000000
175.0167081614,1.364655671,0.1069736429,-0.2027147824E-02,-0.2010086808E-02,5.334599537,15.54386431,24.47080505,31.59779896,36.80154163,40.28812941,42.43764509,43.64965418,44.24326194,44.41448282,44.22696481,43.61235442,42.37141253,40.18544037,36.66135199,31.43230363,24.30833952,15.42304796,5.289702126,985.1917163,994.7102979,985.0501903,994.5703749,2000.000000,1000.000000
184.1506816390,1.400583226,0.1068968237,-0.1974935116E-02,-0.1958463145E-02,5.197197673,15.16644404,23.94493188,31.03530885,36.29458553,39.88660378,42.14926039,43.45350632,44.10476587,44.29483837,44.08679298,43.41307515,42.07905682,39.78025641,36.15250821,30.87068437,23.78568145,15.04920624,5.153850382,985.3291181,994.8461496,985.1917163,994.7102979,2000.000000,1000.000000
193.7413537904,1.437340000,0.1068182334,-0.1924228270E-02,-0.1908326206E-02,5.063758606,14.79815686,23.42678942,30.47306768,35.77831422,39.46832743,41.84066829,43.23693838,43.94690062,44.15638328,43.92722736,43.19338916,41.76662931,39.35861324,35.63471944,30.30960039,23.27084051,14.68443422,5.021911068,985.4625572,994.9780889,985.3291181,994.8461496,2000.000000,1000.000000
203.8115595494,1.474948063,0.1067378261,-0.1874968852E-02,-0.1859618457E-02,4.934128557,14.43877005,22.91651901,29.91175924,35.25361470,39.03381466,41.51161001,42.99887645,43.76802027,43.99727733,43.74664246,42.95225781,41.43390827,38.92104683,35.10886971,29.74971720,22.76394459,14.32849855,4.893732782,985.5921872,995.1062672,985.4625572,994.9780889,2000.000000,1000.000000
214.3852755964,1.513429892,0.1066555552,-0.1827100837E-02,-0.1812284713E-02,4.808160098,14.08804790,22.41421673,29.35199338,34.72132560,38.58358965,41.16187506,42.73828955,43.56649352,43.81568037,43.54342836,42.68868557,41.08071841,38.46809981,34.57579252,29.19162671,22.26507750,13.98116323,4.769170296,985.7181557,995.2308297,985.5921872,995.1062672,2000.000000,1000.000000
225.4876774458,1.552808355,0.1065713739,-0.1780570147E-02,-0.1766271671E-02,4.685710914,13.74575026,21.91993320,28.79430245,34.18222536,38.11817115,40.79129341,42.45419673,43.34072452,43.60977824,43.31601086,42.40172640,40.70692253,38.00030618,34.03625944,28.63584382,21.77427874,13.64218801,4.648083344,985.8406049,995.3519167,985.7181557,995.2308297,2000.000000,1000.000000
237.1451993876,1.593106678,0.1064852348,-0.1735324157E-02,-0.1721527432E-02,4.566642518,13.41163057,21.43367276,28.23913769,33.63702157,37.63805815,40.39972776,42.14567397,43.08917374,43.37780917,43.06287184,42.09048977,40.31241316,37.51817694,33.49096963,28.08280289,21.29154257,13.31132648,4.530335349,985.9596733,995.4696647,985.8406049,995.3519167,2000.000000,1000.000000
