time,TCOMP,SK,QTOP,QBOT,H0001,H0002,H0003,H0004,H0005,H0006,H0007,H0008,H0009,H0010,H0011,H0012,H0013,H0014,H0015,H0016,H0017,H0018,H0019,EST,ESB,PST,PSB,GS,ES
80.20918693429,0.3157859501E-02,0.1001371858E-01,-0.1017440744E-04,-0.1016652821E-04,0.1070990257,0.3133943321,0.4977753749,0.6509180387,0.7693496201,0.8547575395,0.9121045808,0.9474644628,0.9662492583,0.9720758805,0.9662014250,0.9473620175,0.9119376713,0.8545204861,0.7690503883,0.6505863757,0.4974640705,0.3131688690,0.1070160864,998.9455326,999.8929839,998.9425516,999.8900062,2000.000000,1000.000000
84.60278435051,0.3244823105E-02,0.1001354441E-01,-0.9900423130E-05,-0.9892834217E-05,0.1042149803,0.3053631724,0.4862278967,0.6379208594,0.7567732428,0.8438440897,0.9033338500,0.9406574200,0.9607781385,0.9670730692,0.9607268248,0.9405489166,0.9031601125,0.8436019010,0.7564729048,0.6375930860,0.4859240344,0.3051450120,0.1041350970,998.9484166,999.8958649,998.9455326,999.8929839,2000.000000,1000.000000
89.21606163755,0.3333688883E-02,0.1001336643E-01,-0.9635178059E-05,-0.9627869147E-05,0.1014229269,0.2975550060,0.4749061630,0.6250184375,0.7440827989,0.8326052774,0.8940775456,0.9332708211,0.9546857758,0.9614383390,0.9546311344,0.9331566256,0.8938976036,0.8323587644,0.7437821365,0.6246950445,0.4746098294,0.2973439846,0.1013459910,998.9512087,999.8986540,998.9484166,999.8958649,2000.000000,1000.000000
94.06000278894,0.3424509957E-02,0.1001318453E-01,-0.9378227957E-05,-0.9371189275E-05,0.9871818902E-01,0.2899604902,0.4638058845,0.6122174777,0.7312929104,0.8210536522,0.8843358583,0.9252877758,0.9479410634,0.9551351400,0.9478832915,0.9251683203,0.8841503890,0.8208036397,0.7309926782,0.6118989149,0.4635171437,0.2897564462,0.9864409763E-01,998.9539134,999.9013559,998.9512087,999.8986540,2000.000000,1000.000000
99.14614099789,0.3517339659E-02,0.1001299861E-01,-0.9129143818E-05,-0.9122366102E-05,0.9609625071E-01,0.2825702500,0.4529216605,0.5995223880,0.7184156909,0.8092003332,0.8741093276,0.9166933836,0.9405159044,0.9481302590,0.9404552391,0.9165691586,0.8739190527,0.8089476526,0.7181166143,0.5992090670,0.4526405568,0.2823730245,0.9602490633E-01,998.9565353,999.9039751,998.9539134,999.9013559,2000.000000,1000.000000
104.4865861173,0.3612231298E-02,0.1001280856E-01,-0.8887507102E-05,-0.8880981556E-05,0.9355270634E-01,0.2753747904,0.4422469428,0.5869352697,0.7054606621,0.7970548446,0.8633987366,0.9074748570,0.9323855993,0.9403943222,0.9323223127,0.9073464023,0.8632044116,0.7968003265,0.7051634353,0.5866275654,0.4419735030,0.2751842273,0.9348401637E-01,998.9590789,999.9065160,998.9565353,999.9039751,2000.000000,1000.000000
110.0940534927,0.3709237840E-02,0.1001261427E-01,-0.8652905194E-05,-0.8646623454E-05,0.9108321257E-01,0.2683644102,0.4317739989,0.5744559212,0.6924347186,0.7846250188,0.8522050526,0.8976216385,0.9235291745,0.9319022188,0.9234635680,0.8974895333,0.8520074568,0.7843694863,0.6921400033,0.5741541746,0.4315082342,0.2681803565,0.9101708899E-01,998.9615484,999.9089829,998.9590789,999.9065160,2000.000000,1000.000000
115.9818942368,0.3808411502E-02,0.1001241565E-01,-0.8424927214E-05,-0.8418881315E-05,0.8868344435E-01,0.2615291221,0.4214938809,0.5620818650,0.6793421450,0.7719169679,0.8405294158,0.8871255096,0.9139296469,0.9226334350,0.9138620446,0.8869903623,0.8403293417,0.7716612297,0.6790505690,0.5617863845,0.4212357889,0.2613514277,0.8861980331E-01,998.9639481,999.9113802,998.9615484,999.9089829,2000.000000,1000.000000
122.1641270182,0.3909803229E-02,0.1001221259E-01,-0.8203160303E-05,-0.8197342653E-05,0.8634905582E-01,0.2548585829,0.4113964089,0.5498084025,0.6661846867,0.7589351229,0.8283731726,0.8759806900,0.9035742205,0.9125722979,0.9035049631,0.8758431278,0.8281714159,0.7586799673,0.6658968424,0.5495194661,0.4111459750,0.2546871011,0.8628781740E-01,998.9662825,999.9137122,998.9639481,999.9113802,2000.000000,1000.000000
128.6554714386,0.4013462057E-02,0.1001200499E-01,-0.7987186550E-05,-0.7981589901E-05,0.8407564789E-01,0.2483420401,0.4014701762,0.5376287037,0.6529616760,0.7456823376,0.8157379508,0.8641839248,0.8924544158,0.9017081276,0.8923838538,0.8640445830,0.8155353005,0.7454285263,0.6526781194,0.5373465600,0.4012273746,0.2481766273,0.8401673580E-01,998.9685559,999.9159833,998.9662825,999.9137122,2000.000000,1000.000000
135.4713830800,0.4119434344E-02,0.1001179275E-01,-0.7776580702E-05,-0.7771198129E-05,0.8185874423E-01,0.2419682997,0.3917025833,0.5255339375,0.6396702144,0.7321600514,0.8026257698,0.8517345559,0.8805661314,0.8900352998,0.8804946187,0.8515940684,0.8024229986,0.7319083143,0.6393914637,0.5252588072,0.3914673785,0.2418088153,0.8180208557E-01,998.9707728,999.9181979,998.9685559,999.9159833,2000.000000,1000.000000
142.6280903035,0.4227762863E-02,0.1001157580E-01,-0.7570908825E-05,-0.7565733703E-05,0.7969377711E-01,0.2357257191,0.3820799079,0.5135134467,0.6263054081,0.7183685067,0.7890391800,0.8386345767,0.8679096425,0.8775532262,0.8678375308,0.8384935667,0.7888370358,0.7181195363,0.6260319430,0.5132455233,0.3818522552,0.2355720258,0.7963930214E-01,998.9729378,999.9203607,998.9707728,999.9181979,2000.000000,1000.000000
